Name,Age,Gender,AreaOfLiving,ExtraCurricular,TenthMarks,TwelfthMarks,StudyHours,Attendance,PreviousCGPA,Performance
Sagar,17.0,Male,Rural,No,70.0,68.0,3.1,70,6.4,Average
Yash,19.0,Male,Rural,Yes,73.0,72.0,1.6,57,8.7,Poor
Kiran,20.0,Male,Rural,Yes,87.0,100.0,5.1,57,10.0,Good
Saurabh,16.0,Male,Urban,No,90.0,97.0,1.8,55,7.1,Poor
Swapnil,16.0,Male,Rural,No,94.0,87.0,2.4,98,6.8,Average
Nikita,18.0,Female,Urban,No,60.0,63.0,2.1,52,7.9,Average
Tanvi,18.0,Female,Urban,No,69.0,76.0,1.3,93,5.9,Poor
Triveni,20.0,Female,Urban,Yes,70.0,95.0,4.1,52,7.2,Average
Sayali,20.0,Female,Urban,No,96.0,96.0,3.2,62,4.6,Poor
Siddhi,19.0,Female,Urban,No,79.0,93.0,1.9,52,7.5,Poor
Sagar,20.0,Male,Urban,Yes,64.0,78.0,3.6,74,7.4,Average
Saurabh,19.0,Male,Rural,No,72.0,73.0,4.6,76,7.1,Average
Sanket,18.0,Male,Rural,Yes,76.0,64.0,4.6,77,7.7,Average
Siddhi,18.0,Female,Rural,Yes,86.0,65.0,3.7,82,8.0,Average
Pooja,16.0,Female,Urban,No,92.0,60.0,2.7,41,6.9,Average
Neha,19.0,Female,Rural,No,61.0,90.0,2.3,40,7.3,Average
Nikita,18.0,Female,Rural,No,67.0,60.0,3.8,69,7.2,Average
Swanand,16.0,Male,Urban,No,77.0,70.0,4.9,87,7.6,Average
Omkar,20.0,Male,Urban,Yes,84.0,62.0,3.6,65,6.6,Average
Rohit,16.0,Male,Urban,Yes,60.0,70.0,1.1,65,7.0,Poor
Vaibhav,20.0,Male,Rural,No,81.0,97.0,2.6,41,4.9,Poor
Shubham,20.0,Male,Urban,No,80.0,76.0,1.2,90,7.6,Poor
Swanand,20.0,Male,Urban,No,85.0,88.0,3.2,92,6.9,Average
Kiran,16.0,Male,Rural,No,78.0,79.0,4.2,96,6.0,Average
Swapnil,18.0,Male,Rural,No,89.0,82.0,2.7,55,8.3,Average
Rutu,19.0,Female,Urban,No,81.0,62.0,2.1,79,7.2,Average
Pooja,16.0,Female,Urban,No,92.0,84.0,2.3,97,7.2,Average
Rutuja,19.0,Female,Rural,Yes,62.0,81.0,4.2,63,6.0,Average
Komal,18.0,Female,Rural,Yes,93.0,90.0,4.0,64,4.2,Poor
Snehal,18.0,Female,Urban,Yes,92.0,76.0,2.5,48,5.7,Poor
Shubham,16.0,Male,Urban,No,99.0,90.0,3.0,67,6.1,Average
Sahil,19.0,Male,Urban,No,76.0,81.0,1.3,70,4.9,Poor
Mrunal,19.0,Female,Rural,No,64.0,68.0,3.2,57,6.8,Average
Priya,16.0,Female,Rural,Yes,100.0,71.0,2.6,62,5.9,Poor
Sanket,16.0,Male,Rural,Yes,64.0,82.0,0.6,60,7.2,Poor
Mrunal,16.0,Female,Urban,Yes,92.0,62.0,1.6,44,6.5,Poor
Anjali,18.0,Female,Rural,Yes,90.0,69.0,3.2,87,7.4,Average
Chaitanya,20.0,Male,Rural,Yes,94.0,73.0,2.7,54,6.6,Average
Rohit,20.0,Male,Rural,No,100.0,75.0,2.2,65,6.8,Average
Tanvi,18.0,Female,Urban,No,88.0,91.0,2.8,71,5.7,Poor
Gaurav,19.0,Male,Rural,No,64.0,73.0,1.9,72,4.6,Poor
Aishwarya,18.0,Female,Rural,No,91.0,69.0,3.0,83,8.4,Average
Manasi,18.0,Female,Urban,Yes,73.0,92.0,4.7,67,5.5,Poor
Mayuri,16.0,Female,Urban,No,96.0,64.0,2.6,63,6.2,Average
Snehal,18.0,Female,Urban,Yes,80.0,97.0,1.9,93,7.3,Poor
Bhushan,18.0,Male,Rural,Yes,61.0,67.0,2.3,48,7.3,Average
Kiran,17.0,Male,Urban,Yes,90.0,61.0,3.9,63,6.6,Average
Akash,17.0,Male,Rural,Yes,68.0,93.0,3.4,41,7.4,Average
Shruti,18.0,Female,Urban,Yes,85.0,97.0,2.1,76,4.8,Poor
Nikita,16.0,Female,Rural,No,97.0,61.0,4.6,82,9.1,Good
Shubham,20.0,Male,Urban,Yes,81.0,85.0,1.5,73,6.9,Poor
Neha,20.0,Female,Rural,Yes,90.0,99.0,3.6,93,9.4,Average
Rohit,20.0,Male,Rural,Yes,82.0,77.0,2.5,61,6.0,Average
Yash,19.0,Male,Urban,Yes,93.0,61.0,3.4,82,7.7,Average
Siddhi,18.0,Female,Rural,Yes,88.0,93.0,3.7,47,4.2,Poor
Sanjana,17.0,Female,Rural,No,79.0,72.0,4.3,68,7.4,Average
Omkar,17.0,Male,Urban,Yes,89.0,64.0,4.1,89,9.3,Good
Kiran,19.0,Male,Urban,Yes,92.0,97.0,2.9,93,8.8,Average
Komal,20.0,Female,Urban,No,66.0,90.0,1.8,80,4.0,Poor
Triveni,16.0,Female,Urban,Yes,71.0,77.0,3.3,95,5.8,Poor
Pooja,18.0,Female,Rural,No,79.0,76.0,3.6,79,7.9,Average
Snehal,19.0,Female,Urban,No,95.0,97.0,4.9,42,7.6,Average
Gaurav,19.0,Male,Urban,No,72.0,84.0,2.7,85,5.6,Poor
Mrunal,18.0,Female,Urban,Yes,67.0,65.0,1.0,87,9.5,Poor
Prachi,20.0,Female,Urban,No,75.0,90.0,5.5,95,7.1,Average
Neha,19.0,Female,Urban,No,91.0,90.0,3.5,70,6.7,Average
Yash,17.0,Male,Urban,No,74.0,66.0,2.5,46,6.4,Average
Snehal,20.0,Female,Rural,Yes,89.0,68.0,1.1,48,6.0,Poor
Prachi,16.0,Female,Urban,Yes,96.0,73.0,1.8,77,6.1,Poor
Amol,18.0,Male,Urban,Yes,73.0,62.0,2.4,68,8.2,Average
Siddhi,17.0,Female,Rural,Yes,90.0,79.0,2.6,69,6.0,Average
Komal,19.0,Female,Rural,No,82.0,67.0,2.8,90,6.5,Average
Tejas,18.0,Male,Urban,No,79.0,88.0,2.7,61,8.3,Average
Gaurav,18.0,Male,Rural,Yes,90.0,87.0,5.0,79,5.2,Poor
Tanvi,18.0,Female,Rural,No,77.0,92.0,5.3,83,4.0,Poor
Shruti,16.0,Female,Rural,Yes,94.0,83.0,1.9,68,8.5,Poor
Manasi,19.0,Female,Urban,No,75.0,63.0,2.0,69,5.9,Poor
Manasi,18.0,Female,Rural,Yes,86.0,95.0,3.5,94,4.9,Poor
Swapnil,19.0,Male,Urban,No,66.0,60.0,3.6,88,8.4,Average
Sanjana,19.0,Female,Urban,No,93.0,80.0,5.4,86,5.8,Poor
Chaitanya,19.0,Male,Rural,No,84.0,94.0,4.0,43,8.7,Good
Pooja,17.0,Female,Rural,No,65.0,91.0,2.5,40,7.6,Average
Manasi,20.0,Female,Urban,No,100.0,61.0,1.9,82,4.0,Poor
Nikita,19.0,Female,Rural,No,85.0,87.0,3.5,45,5.0,Poor
Kiran,18.0,Male,Urban,No,74.0,80.0,1.8,73,8.2,Poor
Omkar,17.0,Male,Urban,No,98.0,95.0,3.2,100,5.2,Poor
Vaibhav,19.0,Male,Urban,Yes,85.0,100.0,2.1,98,7.3,Average
Triveni,19.0,Female,Rural,No,73.0,69.0,4.3,59,6.8,Average
Sanket,20.0,Male,Rural,No,94.0,84.0,3.6,49,5.6,Poor
Anjali,16.0,Female,Rural,Yes,70.0,61.0,3.3,71,9.1,Average
Priya,16.0,Female,Rural,No,79.0,66.0,1.1,52,5.9,Poor
Priya,19.0,Female,Urban,No,85.0,89.0,2.8,55,5.3,Poor
Shruti,16.0,Female,Urban,No,61.0,87.0,1.3,95,5.9,Poor
Sayali,17.0,Female,Urban,No,93.0,63.0,2.5,74,7.7,Average
Akash,16.0,Male,Rural,Yes,63.0,72.0,3.9,79,6.3,Average
Triveni,17.0,Female,Urban,No,87.0,77.0,4.2,51,7.4,Average
Yash,16.0,Male,Rural,Yes,90.0,100.0,3.4,64,6.2,Average
Kiran,16.0,Male,Urban,Yes,68.0,82.0,2.0,74,10.0,Average
Sayali,19.0,Female,Rural,Yes,66.0,75.0,4.5,89,6.0,Average
Priya,16.0,Female,Urban,Yes,88.0,90.0,2.2,97,6.1,Average
Tanvi,16.0,Female,Urban,Yes,65.0,96.0,3.9,69,8.4,Average
Sanket,19.0,Male,Urban,Yes,98.0,77.0,3.9,99,4.7,Poor
Tejas,20.0,Male,Rural,No,70.0,76.0,1.3,96,6.7,Poor
Sanjana,19.0,Female,Rural,Yes,67.0,86.0,4.4,41,7.9,Average
Manasi,20.0,Female,Rural,Yes,82.0,72.0,3.0,65,6.5,Average
Kiran,19.0,Male,Rural,No,85.0,84.0,2.1,84,8.4,Average
Shruti,16.0,Female,Rural,No,94.0,88.0,3.0,78,5.5,Poor
Mrunal,20.0,Female,Rural,Yes,60.0,61.0,3.1,72,6.9,Average
Amit,17.0,Male,Urban,No,62.0,64.0,2.9,75,5.9,Poor
Priya,19.0,Female,Urban,No,77.0,86.0,2.7,46,8.7,Average
Akash,16.0,Male,Rural,Yes,89.0,64.0,3.2,54,8.1,Average
Mayuri,19.0,Female,Urban,Yes,62.0,63.0,3.8,60,5.5,Poor
Bhushan,18.0,Male,Urban,No,90.0,96.0,4.7,90,7.3,Average
Kiran,18.0,Male,Rural,No,96.0,60.0,4.0,58,4.8,Poor
Sayali,20.0,Female,Rural,Yes,81.0,74.0,2.6,91,8.0,Average
Gaurav,16.0,Male,Rural,Yes,81.0,88.0,2.5,95,6.5,Average
Nikita,17.0,Female,Rural,Yes,94.0,78.0,2.5,91,9.5,Average
Sayali,19.0,Female,Rural,Yes,62.0,81.0,1.6,42,6.9,Poor
Chaitanya,20.0,Male,Rural,Yes,83.0,89.0,2.9,63,5.2,Poor
Prachi,18.0,Female,Urban,No,60.0,99.0,3.4,83,6.2,Average
Rutu,16.0,Female,Rural,Yes,66.0,62.0,4.1,59,6.6,Average
Siddhi,16.0,Female,Rural,Yes,92.0,92.0,3.0,60,9.2,Average
Swanand,20.0,Male,Rural,Yes,93.0,77.0,2.4,58,6.4,Average
Shruti,17.0,Female,Rural,No,83.0,76.0,4.7,54,8.0,Good
Amit,16.0,Male,Rural,Yes,72.0,72.0,1.9,46,7.8,Poor
Aishwarya,16.0,Female,Rural,No,74.0,91.0,2.3,51,7.4,Average
Sagar,19.0,Male,Urban,Yes,97.0,98.0,2.6,50,7.1,Average
Sagar,16.0,Male,Urban,No,67.0,84.0,3.8,92,6.8,Average
Manasi,20.0,Female,Rural,No,89.0,77.0,4.2,73,4.4,Poor
Nikita,20.0,Female,Urban,Yes,84.0,71.0,4.9,95,8.2,Good
Prachi,17.0,Female,Urban,Yes,63.0,90.0,3.5,45,6.2,Average
Siddhi,17.0,Female,Rural,Yes,82.0,62.0,3.7,45,7.0,Average
Rutu,20.0,Female,Rural,No,87.0,76.0,2.2,57,7.9,Average
Nikita,16.0,Female,Rural,No,62.0,61.0,2.3,63,5.7,Poor
Sayali,17.0,Female,Rural,No,78.0,73.0,2.4,63,7.1,Average
Mayuri,16.0,Female,Urban,No,75.0,69.0,2.0,83,5.4,Poor
Swanand,16.0,Male,Urban,No,89.0,71.0,2.5,56,5.1,Poor
Swapnil,20.0,Male,Urban,Yes,70.0,80.0,3.0,50,5.4,Poor
Sahil,20.0,Male,Rural,Yes,73.0,60.0,4.5,80,6.3,Average
Rohit,18.0,Male,Urban,Yes,79.0,82.0,4.5,74,7.9,Average
Snehal,18.0,Female,Urban,Yes,96.0,88.0,3.8,49,6.2,Average
Snehal,16.0,Female,Urban,Yes,62.0,90.0,4.7,63,5.6,Poor
Kiran,18.0,Male,Rural,No,72.0,92.0,2.5,88,7.4,Average
Shruti,16.0,Female,Urban,Yes,95.0,89.0,3.2,50,8.1,Average
Siddhi,16.0,Female,Urban,No,66.0,95.0,4.2,49,7.1,Average
Tejas,16.0,Male,Rural,Yes,79.0,88.0,2.4,54,9.7,Average
Prachi,18.0,Female,Urban,No,69.0,77.0,2.4,43,10.0,Average
Kiran,18.0,Male,Rural,Yes,70.0,73.0,4.8,61,8.1,Good
Pooja,17.0,Female,Urban,No,80.0,100.0,2.2,68,7.0,Average
Chaitanya,18.0,Male,Urban,Yes,96.0,88.0,3.1,66,9.3,Average
Amol,17.0,Male,Urban,Yes,85.0,98.0,1.6,94,7.2,Poor
Komal,19.0,Female,Rural,No,79.0,77.0,1.6,96,6.7,Poor
Gaurav,19.0,Male,Urban,Yes,73.0,69.0,2.5,70,7.5,Average
Tejas,18.0,Male,Rural,No,75.0,94.0,2.0,43,7.4,Average
Pooja,18.0,Female,Rural,No,90.0,60.0,3.9,93,5.3,Poor
Rutuja,18.0,Female,Urban,No,97.0,78.0,2.1,54,9.0,Average
Swanand,17.0,Male,Urban,No,69.0,86.0,3.6,80,7.5,Average
Bhushan,20.0,Male,Urban,No,94.0,88.0,0.5,62,9.2,Poor
Pooja,16.0,Female,Urban,Yes,66.0,62.0,2.7,70,5.1,Poor
Sanjana,18.0,Female,Rural,No,66.0,87.0,2.2,61,6.0,Average
Rutu,17.0,Female,Urban,No,76.0,65.0,4.3,52,6.1,Average
Kiran,20.0,Male,Rural,Yes,71.0,65.0,2.9,100,8.2,Average
Shubham,16.0,Male,Rural,Yes,63.0,90.0,4.4,49,6.1,Average
Mayuri,16.0,Female,Urban,Yes,79.0,75.0,4.3,82,8.2,Good
Manasi,19.0,Female,Rural,No,77.0,68.0,1.9,56,7.0,Poor
Kiran,18.0,Male,Rural,Yes,89.0,79.0,3.0,45,4.0,Poor
Neha,20.0,Female,Urban,Yes,70.0,91.0,1.2,62,7.6,Poor
Komal,18.0,Female,Rural,Yes,91.0,96.0,3.1,71,6.8,Average
Shruti,19.0,Female,Urban,Yes,97.0,60.0,4.1,49,5.9,Poor
Vaibhav,17.0,Male,Rural,No,63.0,79.0,3.2,44,7.4,Average
Komal,19.0,Female,Rural,No,95.0,61.0,2.7,74,6.6,Average
Mayuri,17.0,Female,Rural,No,93.0,79.0,3.5,98,8.8,Average
Swanand,20.0,Male,Urban,No,78.0,97.0,5.6,55,5.8,Poor
Sayali,16.0,Female,Rural,No,84.0,80.0,2.9,44,8.0,Average
Anjali,18.0,Female,Urban,No,64.0,76.0,2.0,93,8.4,Average
Shubham,19.0,Male,Urban,Yes,72.0,83.0,1.9,99,6.4,Poor
Tejas,17.0,Male,Urban,Yes,73.0,99.0,3.1,79,9.0,Average
Priya,19.0,Female,Urban,Yes,84.0,73.0,1.0,59,5.9,Poor
Kiran,19.0,Male,Urban,Yes,60.0,86.0,2.1,58,6.8,Average
Aishwarya,17.0,Female,Rural,No,80.0,77.0,3.2,67,7.9,Average
Siddhi,17.0,Female,Rural,Yes,99.0,60.0,3.1,60,9.6,Average
Siddhi,16.0,Female,Urban,Yes,98.0,87.0,3.3,59,4.3,Poor
Siddhi,16.0,Female,Urban,Yes,67.0,81.0,3.9,99,6.4,Average
Amol,16.0,Male,Rural,Yes,71.0,90.0,4.5,83,7.2,Average
Tejas,16.0,Male,Urban,Yes,83.0,68.0,1.9,46,8.6,Poor
Neha,18.0,Female,Rural,Yes,92.0,85.0,2.0,99,10.0,Average
Swapnil,20.0,Male,Urban,Yes,65.0,77.0,3.5,71,6.7,Average
Sahil,17.0,Male,Rural,Yes,93.0,75.0,3.9,41,8.4,Average
Omkar,20.0,Male,Rural,Yes,99.0,79.0,4.0,65,4.0,Poor
Shruti,18.0,Female,Urban,Yes,71.0,60.0,3.0,60,6.9,Average
Vaibhav,17.0,Male,Rural,No,84.0,80.0,4.0,84,6.6,Average
Prathamesh,20.0,Male,Urban,No,79.0,63.0,2.3,98,8.1,Average
Snehal,19.0,Female,Rural,Yes,63.0,65.0,2.0,52,7.7,Average
Amit,20.0,Male,Urban,Yes,69.0,73.0,2.8,87,6.3,Average
Prathamesh,18.0,Male,Rural,No,64.0,76.0,4.3,45,7.0,Average
Triveni,16.0,Female,Urban,Yes,88.0,74.0,4.0,48,8.2,Good
Chaitanya,18.0,Male,Rural,No,84.0,85.0,2.7,79,7.5,Average
Akash,20.0,Male,Rural,No,71.0,94.0,3.3,45,8.1,Average
Mayuri,20.0,Female,Urban,No,99.0,97.0,2.3,46,6.4,Average
Amol,18.0,Male,Rural,No,88.0,78.0,1.6,91,5.1,Poor
Komal,20.0,Female,Rural,Yes,76.0,94.0,3.1,74,6.9,Average
Prathamesh,19.0,Male,Urban,Yes,64.0,78.0,2.4,70,5.8,Poor
Prachi,17.0,Female,Rural,Yes,98.0,77.0,3.5,91,6.6,Average
Mrunal,16.0,Female,Rural,No,75.0,97.0,0.5,81,7.9,Poor
Sagar,17.0,Male,Rural,No,100.0,72.0,5.0,81,7.3,Average
Nikita,16.0,Female,Rural,Yes,65.0,85.0,2.2,98,6.0,Average
Omkar,19.0,Male,Rural,No,94.0,65.0,3.4,64,6.4,Average
Sagar,20.0,Male,Urban,No,71.0,75.0,3.1,93,5.9,Poor
Omkar,20.0,Male,Urban,Yes,79.0,81.0,2.5,54,5.9,Poor
Swapnil,19.0,Male,Rural,No,82.0,91.0,3.1,61,8.5,Average
Manasi,18.0,Female,Urban,No,91.0,64.0,1.7,84,4.8,Poor
Akash,16.0,Male,Urban,Yes,80.0,75.0,2.0,55,7.4,Average
Sanket,20.0,Male,Urban,Yes,77.0,79.0,2.2,71,9.4,Average
Manasi,17.0,Female,Urban,Yes,63.0,61.0,0.9,51,5.7,Poor
Sanket,18.0,Male,Urban,Yes,90.0,85.0,5.2,53,7.5,Average
Anjali,17.0,Female,Rural,No,100.0,63.0,1.8,95,5.9,Poor
Kiran,19.0,Male,Urban,Yes,70.0,86.0,0.6,94,6.5,Poor
Kiran,17.0,Male,Rural,Yes,61.0,93.0,3.2,66,5.2,Poor
Saurabh,19.0,Male,Rural,Yes,88.0,91.0,1.4,57,8.3,Poor
Swanand,16.0,Male,Rural,Yes,67.0,67.0,3.3,97,7.5,Average
Saurabh,18.0,Male,Urban,No,99.0,91.0,4.3,77,6.8,Average
Sanjana,17.0,Female,Urban,No,69.0,100.0,4.5,96,7.1,Average
Yash,16.0,Male,Rural,No,100.0,83.0,1.8,90,6.0,Poor
Amol,16.0,Male,Rural,Yes,84.0,78.0,1.7,57,5.0,Poor
Chaitanya,16.0,Male,Urban,Yes,86.0,99.0,1.3,76,4.3,Poor
Prachi,17.0,Female,Urban,Yes,76.0,82.0,3.2,73,5.7,Poor
Yash,19.0,Male,Urban,Yes,63.0,99.0,3.7,45,8.1,Average
Swanand,18.0,Male,Rural,No,72.0,61.0,5.0,62,8.5,Good
Mrunal,19.0,Female,Rural,No,78.0,87.0,3.0,73,7.7,Average
Sagar,16.0,Male,Rural,Yes,75.0,82.0,1.3,78,7.4,Poor
Prathamesh,16.0,Male,Rural,No,69.0,60.0,3.0,59,6.6,Average
Shruti,20.0,Female,Rural,Yes,64.0,82.0,3.2,48,7.8,Average
Mrunal,19.0,Female,Urban,Yes,85.0,96.0,2.6,74,6.7,Average
Manasi,20.0,Female,Rural,Yes,65.0,98.0,3.5,48,4.3,Poor
Aishwarya,20.0,Female,Rural,Yes,76.0,61.0,3.2,81,7.8,Average
Yash,16.0,Male,Urban,No,76.0,95.0,2.4,55,10.0,Average
Amit,16.0,Male,Rural,Yes,96.0,79.0,2.0,64,6.1,Average
Pooja,19.0,Female,Rural,No,73.0,69.0,2.6,88,7.4,Average
Sanket,16.0,Male,Urban,No,80.0,61.0,2.0,48,8.5,Average
Amol,20.0,Male,Rural,Yes,94.0,81.0,3.9,88,4.2,Poor
Mayuri,19.0,Female,Rural,No,91.0,80.0,4.7,66,8.5,Good
Shruti,18.0,Female,Rural,Yes,63.0,78.0,2.1,57,9.6,Average
Sanket,16.0,Male,Rural,No,76.0,85.0,4.4,76,8.3,Good
Pooja,18.0,Female,Rural,Yes,81.0,99.0,0.9,44,6.4,Poor
Tanvi,16.0,Female,Rural,Yes,92.0,95.0,2.7,51,5.6,Poor
Saurabh,19.0,Male,Rural,No,79.0,98.0,3.5,42,7.4,Average
Priya,16.0,Female,Rural,Yes,74.0,68.0,3.5,47,5.4,Poor
Yash,18.0,Male,Urban,Yes,80.0,70.0,4.0,68,10.0,Good
Tanvi,19.0,Female,Urban,No,87.0,64.0,2.9,79,8.0,Average
Pooja,17.0,Female,Urban,Yes,91.0,95.0,3.7,89,6.9,Average
Anjali,20.0,Female,Urban,Yes,85.0,76.0,2.0,50,8.4,Average
Triveni,19.0,Female,Rural,Yes,86.0,96.0,3.2,68,6.9,Average
Komal,18.0,Female,Urban,No,81.0,92.0,2.7,69,8.3,Average
Akash,18.0,Male,Urban,No,93.0,98.0,1.0,70,8.2,Poor
Saurabh,19.0,Male,Rural,No,63.0,99.0,1.5,58,6.0,Poor
Shubham,16.0,Male,Urban,Yes,74.0,96.0,3.0,67,6.8,Average
Omkar,20.0,Male,Urban,No,91.0,98.0,3.1,62,5.6,Poor
Siddhi,18.0,Female,Urban,No,71.0,65.0,2.7,97,6.5,Average
Mayuri,17.0,Female,Urban,No,64.0,79.0,3.0,50,8.1,Average
Tejas,19.0,Male,Urban,No,93.0,70.0,4.4,59,9.0,Good
Sagar,17.0,Male,Urban,No,98.0,88.0,4.4,47,6.6,Average
Swapnil,20.0,Male,Rural,Yes,64.0,73.0,3.7,71,8.2,Average
Triveni,19.0,Female,Urban,Yes,97.0,66.0,3.2,97,9.2,Average
Amit,19.0,Male,Rural,No,91.0,73.0,2.6,85,5.3,Poor
Prachi,19.0,Female,Urban,No,100.0,62.0,2.2,44,5.7,Poor
Rutu,18.0,Female,Rural,No,98.0,93.0,2.1,54,6.6,Average
Nikita,20.0,Female,Urban,Yes,83.0,91.0,4.5,90,8.3,Good
Tejas,16.0,Male,Urban,Yes,74.0,93.0,2.8,44,4.0,Poor
Priya,19.0,Female,Urban,No,83.0,66.0,3.1,92,6.6,Average
Priya,17.0,Female,Urban,Yes,68.0,99.0,2.3,95,10.0,Average
Mayuri,17.0,Female,Rural,Yes,80.0,97.0,1.7,86,6.4,Poor
Sanjana,19.0,Female,Rural,Yes,94.0,68.0,2.0,77,8.0,Average
Priya,20.0,Female,Urban,Yes,60.0,99.0,3.3,82,6.1,Average
Neha,17.0,Female,Rural,Yes,88.0,84.0,3.7,89,8.0,Average
Siddhi,19.0,Female,Urban,Yes,81.0,76.0,3.4,79,9.5,Average
Omkar,17.0,Male,Urban,No,100.0,85.0,1.1,88,6.3,Poor
Mayuri,18.0,Female,Urban,No,70.0,97.0,1.4,88,7.2,Poor
Aishwarya,19.0,Female,Urban,Yes,92.0,82.0,2.3,100,8.3,Average
Siddhi,19.0,Female,Urban,No,72.0,72.0,3.6,87,7.9,Average
Anjali,18.0,Female,Rural,Yes,71.0,71.0,1.0,71,8.8,Poor
Sagar,19.0,Male,Urban,No,72.0,69.0,2.7,50,7.0,Average
Sanket,17.0,Male,Rural,Yes,89.0,90.0,2.6,85,7.4,Average
Swanand,19.0,Male,Rural,Yes,63.0,64.0,3.1,49,7.5,Average
Manasi,18.0,Female,Urban,Yes,83.0,65.0,4.3,91,9.6,Good
Shruti,16.0,Female,Urban,Yes,80.0,85.0,3.2,83,7.2,Average
Chaitanya,18.0,Male,Urban,No,74.0,82.0,3.0,98,5.8,Poor
Sayali,20.0,Female,Rural,No,70.0,66.0,2.9,73,9.8,Average
Vaibhav,17.0,Male,Rural,No,62.0,67.0,4.2,46,5.9,Poor
Rutuja,17.0,Female,Rural,No,83.0,63.0,2.3,100,8.5,Average
Aishwarya,16.0,Female,Urban,No,64.0,84.0,3.1,43,9.0,Average
Prachi,18.0,Female,Rural,No,94.0,87.0,3.6,42,8.5,Average
Aishwarya,20.0,Female,Rural,Yes,68.0,92.0,4.7,42,5.8,Poor
Saurabh,19.0,Male,Rural,No,69.0,66.0,4.0,89,6.7,Average
Akash,19.0,Male,Urban,No,77.0,66.0,3.8,52,7.6,Average
Tejas,20.0,Male,Urban,No,89.0,94.0,3.2,53,5.7,Poor
Amol,20.0,Male,Urban,No,87.0,74.0,4.0,63,10.0,Good
Chaitanya,16.0,Male,Rural,No,97.0,69.0,5.3,77,6.8,Average
Prathamesh,16.0,Male,Urban,Yes,60.0,74.0,3.5,63,6.9,Average
Shubham,18.0,Male,Rural,No,86.0,73.0,4.1,83,7.8,Average
Tanvi,20.0,Female,Rural,Yes,64.0,96.0,2.1,74,5.9,Poor
Anjali,19.0,Female,Urban,Yes,94.0,89.0,3.5,76,9.1,Average
Bhushan,20.0,Male,Urban,Yes,64.0,70.0,3.8,43,8.2,Average
Rutu,19.0,Female,Rural,Yes,77.0,76.0,5.1,71,6.5,Average
Mrunal,16.0,Female,Rural,Yes,89.0,64.0,3.2,74,8.9,Average
Shruti,16.0,Female,Urban,No,100.0,68.0,4.1,43,6.1,Average
Siddhi,19.0,Female,Urban,No,85.0,74.0,1.0,86,5.9,Poor
Tejas,17.0,Male,Urban,No,70.0,67.0,3.7,53,7.7,Average
Sanjana,19.0,Female,Rural,Yes,60.0,67.0,3.1,93,7.2,Average
Siddhi,19.0,Female,Urban,No,74.0,69.0,4.0,93,7.1,Average
Neha,20.0,Female,Urban,No,74.0,99.0,0.8,92,6.1,Poor
Sanjana,19.0,Female,Urban,Yes,65.0,90.0,2.6,42,8.8,Average
Swapnil,17.0,Male,Rural,Yes,72.0,74.0,4.6,65,7.2,Average
Nikita,18.0,Female,Urban,No,73.0,88.0,2.6,73,9.3,Average
Kiran,18.0,Male,Rural,Yes,90.0,63.0,2.8,59,6.6,Average
Mrunal,17.0,Female,Rural,Yes,92.0,92.0,1.8,44,4.3,Poor
Siddhi,17.0,Female,Urban,No,72.0,70.0,3.4,48,5.2,Poor
Gaurav,18.0,Male,Rural,No,87.0,94.0,4.0,59,6.9,Average
Chaitanya,19.0,Male,Rural,Yes,62.0,80.0,4.2,67,8.1,Good
Shruti,17.0,Female,Rural,Yes,98.0,84.0,4.3,98,8.9,Good
Aishwarya,17.0,Female,Urban,Yes,67.0,97.0,3.5,59,7.1,Average
Tanvi,19.0,Female,Rural,No,78.0,62.0,1.1,48,6.7,Poor
Kiran,18.0,Male,Urban,Yes,85.0,60.0,2.8,73,6.9,Average
Sanket,17.0,Male,Urban,No,73.0,100.0,3.0,58,7.7,Average
Bhushan,19.0,Male,Rural,No,92.0,83.0,2.6,58,8.0,Average
Anjali,18.0,Female,Rural,No,73.0,64.0,3.5,91,6.5,Average
Sanket,17.0,Male,Urban,No,93.0,90.0,3.9,49,5.5,Poor
Sanket,16.0,Male,Rural,Yes,77.0,82.0,3.8,99,10.0,Average
Priya,19.0,Female,Rural,No,88.0,69.0,3.1,44,7.5,Average
Amol,18.0,Male,Urban,No,68.0,90.0,4.9,62,7.3,Average
Kiran,19.0,Male,Rural,No,97.0,75.0,1.9,79,7.5,Poor
Shruti,20.0,Female,Urban,Yes,94.0,93.0,2.7,73,8.7,Average
Manasi,19.0,Female,Urban,No,71.0,86.0,2.4,69,7.8,Average
Shruti,19.0,Female,Urban,No,89.0,60.0,2.7,91,10.0,Average
Rutuja,17.0,Female,Urban,Yes,98.0,73.0,2.2,92,4.3,Poor
Saurabh,19.0,Male,Urban,Yes,88.0,99.0,4.4,78,6.9,Average
Akash,17.0,Male,Urban,No,61.0,72.0,3.6,99,7.4,Average
Chaitanya,19.0,Male,Urban,Yes,62.0,100.0,2.2,59,5.7,Poor
Manasi,19.0,Female,Rural,No,78.0,61.0,2.0,85,6.5,Average
Vaibhav,20.0,Male,Rural,Yes,88.0,88.0,4.4,54,4.2,Poor
Neha,20.0,Female,Rural,Yes,70.0,89.0,2.6,53,8.3,Average
Akash,17.0,Male,Rural,No,94.0,72.0,3.0,100,4.3,Poor
Sahil,20.0,Male,Rural,No,81.0,95.0,3.8,82,7.8,Average
Mrunal,20.0,Female,Rural,No,66.0,65.0,2.4,55,8.9,Average
