Name,Age,Gender,AreaOfLiving,ExtraCurricular,TenthMarks,TwelfthMarks,StudyHours,Attendance,PreviousCGPA,Performance
Amit,20,Male,Rural,No,73,90,1.6,98,7.7,Poor
Bhushan,17,Male,Rural,No,67,95,2.5,64,6.0,Average
Akash,16,Male,Rural,Yes,79,87,1.5,93,4.0,Poor
Manasi,20,Female,Urban,Yes,96,82,2.2,58,7.1,Average
Tejas,20,Male,Rural,Yes,72,85,4.3,75,6.7,Average
Tanvi,17,Female,Urban,Yes,61,100,2.8,96,5.8,Poor
Priya,20,Female,Urban,No,65,99,3.6,72,4.6,Poor
Yash,19,Male,Rural,No,89,67,4.0,55,6.9,Average
Rohit,17,Male,Rural,Yes,87,72,2.8,58,8.4,Average
Rutuja,20,Female,Urban,Yes,82,97,2.6,56,6.4,Average
Rutu,18,Female,Urban,No,86,89,4.1,58,5.0,Poor
Mrunal,20,Female,Rural,No,98,64,2.9,56,8.6,Average
Saurabh,16,Male,Urban,No,87,100,3.4,84,6.2,Average
Sayali,20,Female,Rural,No,84,97,1.7,42,9.7,Poor
Rohit,16,Male,Rural,No,88,82,0.5,66,7.6,Poor
Chaitanya,19,Male,Rural,Yes,92,85,5.8,78,10.0,Good
Gaurav,16,Male,Urban,No,74,94,3.2,47,6.3,Average
Priya,16,Female,Rural,Yes,98,71,5.3,80,6.2,Average
Prachi,18,Female,Urban,No,92,86,3.7,56,6.0,Average
Yash,19,Male,Urban,No,68,78,2.7,82,7.1,Average
Anjali,18,Female,Rural,Yes,71,75,4.7,98,5.6,Poor
Saurabh,20,Male,Urban,Yes,95,84,5.1,91,7.5,Average
Prathamesh,18,Male,Urban,Yes,75,89,3.5,82,10.0,Average
Pooja,19,Female,Rural,No,76,74,6.5,97,6.1,Average
Sayali,17,Female,Urban,Yes,66,85,3.3,59,8.1,Average
Mayuri,20,Female,Rural,Yes,97,90,1.2,43,5.4,Poor
Swapnil,18,Male,Rural,No,74,79,2.5,55,6.2,Average
Shruti,17,Female,Rural,No,77,81,3.2,83,6.7,Average
Rohit,19,Male,Rural,No,62,95,2.6,62,9.1,Average
Manasi,18,Female,Rural,No,87,69,3.0,56,6.0,Average
Pooja,16,Female,Urban,No,94,93,2.0,40,5.3,Poor
Sahil,18,Male,Rural,No,92,60,1.4,68,6.0,Poor
Sahil,17,Male,Urban,Yes,88,95,3.8,67,7.5,Average
Komal,17,Female,Urban,No,78,71,1.3,41,4.0,Poor
Pooja,16,Female,Rural,Yes,97,72,3.6,69,7.1,Average
Tejas,17,Male,Urban,No,87,91,2.6,76,7.7,Average
Amit,18,Male,Rural,No,84,79,2.3,56,5.0,Poor
Omkar,16,Male,Rural,Yes,77,98,3.1,74,4.9,Poor
Triveni,16,Female,Rural,Yes,74,94,4.3,53,5.2,Poor
Kiran,18,Male,Rural,No,97,86,2.9,46,8.2,Average
Omkar,17,Male,Urban,No,84,84,0.5,90,5.2,Poor
Neha,16,Female,Urban,Yes,86,84,4.9,54,7.1,Average
Chaitanya,17,Male,Urban,No,77,76,2.5,93,8.8,Average
Amit,17,Male,Rural,Yes,76,84,3.9,48,4.0,Poor
Prathamesh,18,Male,Rural,No,82,82,2.9,95,6.7,Average
Prathamesh,20,Male,Urban,Yes,90,91,2.7,57,7.3,Average
Gaurav,17,Male,Rural,No,95,70,5.0,68,5.5,Poor
Saurabh,16,Male,Urban,Yes,96,60,6.4,67,8.4,Good
Prathamesh,17,Male,Rural,Yes,86,72,2.6,48,8.0,Average
Omkar,17,Male,Urban,No,95,69,2.0,85,7.9,Average
Tanvi,20,Female,Rural,Yes,71,84,6.2,90,5.0,Poor
Triveni,16,Female,Rural,No,78,93,3.7,53,4.3,Poor
Sahil,16,Male,Urban,Yes,90,83,4.2,88,4.6,Poor
Sahil,18,Male,Rural,Yes,85,69,4.4,85,7.2,Average
Saurabh,17,Male,Rural,Yes,75,90,3.8,84,4.8,Poor
Bhushan,17,Male,Urban,No,75,75,2.6,42,8.4,Average
Akash,19,Male,Rural,Yes,74,65,3.5,98,4.0,Poor
Sagar,20,Male,Urban,No,70,74,3.9,100,6.8,Average
Amit,17,Male,Urban,No,74,61,3.5,94,6.4,Average
Omkar,17,Male,Urban,Yes,85,66,3.6,54,4.4,Poor
Triveni,16,Female,Urban,Yes,67,91,4.3,60,8.8,Good
Sanjana,18,Female,Rural,No,62,97,4.3,98,7.5,Average
Prathamesh,17,Male,Rural,Yes,64,71,3.0,51,6.2,Average
Anjali,16,Female,Rural,Yes,79,61,1.1,54,9.8,Poor
Amol,18,Male,Urban,No,99,63,1.8,86,8.6,Poor
Rutu,16,Female,Rural,Yes,63,77,2.5,98,7.6,Average
Chaitanya,20,Male,Urban,Yes,62,63,3.4,46,4.6,Poor
Komal,16,Female,Urban,Yes,76,88,0.8,87,4.9,Poor
Tanvi,16,Female,Urban,Yes,61,70,3.3,95,8.4,Average
Mrunal,20,Female,Urban,No,62,63,3.2,44,6.7,Average
Pooja,20,Female,Rural,No,97,67,2.8,69,7.8,Average
Sanket,20,Male,Urban,Yes,75,92,1.7,88,6.7,Poor
Prathamesh,19,Male,Urban,Yes,75,79,2.3,83,7.0,Average
Priya,19,Female,Rural,Yes,99,94,3.3,68,7.9,Average
Saurabh,16,Male,Rural,No,70,87,1.9,60,5.2,Poor
Prathamesh,16,Male,Urban,Yes,91,67,5.4,59,6.7,Average
Kiran,20,Male,Rural,No,77,95,3.4,94,8.7,Average
Bhushan,18,Male,Rural,No,67,72,4.5,48,5.5,Poor
Sagar,16,Male,Urban,Yes,89,65,3.6,44,8.0,Average
Prathamesh,16,Male,Urban,No,64,61,3.3,63,7.8,Average
Akash,16,Male,Urban,No,63,100,3.9,73,6.4,Average
Swapnil,17,Male,Rural,No,63,64,3.1,54,7.5,Average
Amol,18,Male,Rural,Yes,85,83,3.4,87,9.9,Average
Shruti,20,Female,Urban,Yes,70,87,3.0,89,4.9,Poor
Sahil,17,Male,Rural,No,77,66,2.5,78,7.0,Average
Sahil,16,Male,Rural,No,71,93,4.4,76,6.3,Average
Akash,19,Male,Urban,No,93,82,3.7,95,10.0,Average
Amit,19,Male,Urban,Yes,78,66,6.1,59,6.5,Average
Rutuja,19,Female,Urban,Yes,63,78,1.4,75,5.5,Poor
Rohit,20,Male,Rural,No,74,81,2.3,77,7.4,Average
Nikita,17,Female,Rural,Yes,85,83,1.2,68,6.6,Poor
Manasi,17,Female,Urban,Yes,74,82,3.6,91,5.3,Poor
Amol,16,Male,Urban,Yes,64,96,1.1,55,6.1,Poor
Tanvi,20,Female,Urban,Yes,61,74,3.1,46,9.0,Average
Mayuri,20,Female,Rural,Yes,86,79,3.3,65,4.9,Poor
Omkar,17,Male,Rural,No,70,100,4.3,87,5.9,Poor
Neha,16,Female,Rural,No,75,72,3.4,95,6.0,Average
Sahil,16,Male,Rural,Yes,87,74,3.5,98,6.6,Average
Tejas,20,Male,Urban,Yes,87,77,2.7,76,7.2,Average
Chaitanya,17,Male,Urban,No,96,98,0.5,57,6.1,Poor
Rutu,17,Female,Rural,No,88,93,1.0,86,6.7,Poor
Aishwarya,20,Female,Rural,Yes,88,85,3.6,43,7.3,Average
Sahil,16,Male,Urban,Yes,94,78,2.3,68,7.3,Average
Akash,19,Male,Rural,Yes,85,99,3.7,44,4.0,Poor
Tanvi,18,Female,Rural,No,63,75,4.0,94,8.2,Good
Sayali,19,Female,Rural,No,98,95,2.3,44,6.6,Average
Triveni,19,Female,Rural,Yes,75,75,3.6,96,5.5,Poor
Omkar,19,Male,Rural,No,73,96,0.5,56,7.9,Poor
Vaibhav,17,Male,Urban,No,62,74,3.6,45,10.0,Average
Akash,20,Male,Rural,No,62,73,1.3,89,8.6,Poor
Shruti,18,Female,Rural,No,66,76,2.2,100,6.9,Average
Vaibhav,18,Male,Rural,No,75,90,3.2,45,7.5,Average
Amit,17,Male,Rural,Yes,77,95,2.6,44,4.9,Poor
Sanjana,19,Female,Rural,Yes,71,69,4.3,96,6.0,Average
Snehal,18,Female,Rural,No,69,63,2.8,80,8.5,Average
Priya,20,Female,Rural,No,99,62,6.7,41,6.0,Average
Tanvi,18,Female,Rural,No,71,73,4.2,73,4.5,Poor
Nikita,18,Female,Urban,Yes,71,100,2.8,53,9.8,Average
Akash,19,Male,Rural,Yes,80,70,2.5,49,6.2,Average
Mrunal,16,Female,Urban,No,71,82,2.6,54,7.5,Average
Mrunal,20,Female,Urban,Yes,92,95,3.8,44,8.4,Average
Mrunal,18,Female,Urban,No,74,73,5.0,47,9.9,Good
Gaurav,16,Male,Rural,No,80,63,2.0,55,7.7,Average
Shruti,20,Female,Urban,No,71,85,2.1,68,7.0,Average
Pooja,19,Female,Rural,Yes,100,87,3.2,78,7.7,Average
Vaibhav,18,Male,Rural,No,67,77,3.4,40,6.4,Average
Mrunal,16,Female,Urban,Yes,79,94,3.3,76,8.0,Average
Tejas,17,Male,Rural,No,98,90,1.6,99,6.1,Poor
Omkar,16,Male,Rural,Yes,86,79,3.2,87,4.4,Poor
Rutu,19,Female,Urban,No,84,87,2.2,74,4.5,Poor
Shubham,17,Male,Urban,No,77,84,3.2,56,6.5,Average
Mrunal,18,Female,Urban,No,80,68,3.9,52,6.7,Average
Pooja,16,Female,Urban,Yes,84,70,0.5,95,6.1,Poor
Sanket,16,Male,Urban,Yes,67,98,5.6,83,6.8,Average
Siddhi,20,Female,Urban,No,63,86,3.7,65,9.0,Average
Rutuja,17,Female,Rural,No,90,88,0.6,96,8.2,Poor
Manasi,17,Female,Rural,No,67,83,3.9,63,6.3,Average
Rohit,17,Male,Rural,Yes,85,91,2.2,99,5.5,Poor
Gaurav,20,Male,Rural,Yes,77,66,4.3,90,9.0,Good
Vaibhav,20,Male,Urban,No,68,91,3.2,96,7.6,Average
Aishwarya,19,Female,Urban,No,66,92,2.0,50,6.5,Average
Sanjana,19,Female,Rural,No,83,64,3.6,92,5.9,Poor
Sagar,17,Male,Rural,No,70,68,3.1,70,6.4,Average
Yash,19,Male,Rural,Yes,73,72,1.6,57,8.7,Poor
Kiran,20,Male,Rural,Yes,87,100,5.1,57,10.0,Good
Saurabh,16,Male,Urban,No,90,97,1.8,55,7.1,Poor
Swapnil,16,Male,Rural,No,94,87,2.4,98,6.8,Average
Nikita,18,Female,Urban,No,60,63,2.1,52,7.9,Average
Tanvi,18,Female,Urban,No,69,76,1.3,93,5.9,Poor
Triveni,20,Female,Urban,Yes,70,95,4.1,52,7.2,Average
Sayali,20,Female,Urban,No,96,96,3.2,62,4.6,Poor
Siddhi,19,Female,Urban,No,79,93,1.9,52,7.5,Poor
Sagar,20,Male,Urban,Yes,64,78,3.6,74,7.4,Average
Saurabh,19,Male,Rural,No,72,73,4.6,76,7.1,Average
Sanket,18,Male,Rural,Yes,76,64,4.6,77,7.7,Average
Siddhi,18,Female,Rural,Yes,86,65,3.7,82,8.0,Average
Pooja,16,Female,Urban,No,92,60,2.7,41,6.9,Average
Neha,19,Female,Rural,No,61,90,2.3,40,7.3,Average
Nikita,18,Female,Rural,No,67,60,3.8,69,7.2,Average
Swanand,16,Male,Urban,No,77,70,4.9,87,7.6,Average
Omkar,20,Male,Urban,Yes,84,62,3.6,65,6.6,Average
Rohit,16,Male,Urban,Yes,60,70,1.1,65,7.0,Poor
Vaibhav,20,Male,Rural,No,81,97,2.6,41,4.9,Poor
Shubham,20,Male,Urban,No,80,76,1.2,90,7.6,Poor
Swanand,20,Male,Urban,No,85,88,3.2,92,6.9,Average
Kiran,16,Male,Rural,No,78,79,4.2,96,6.0,Average
Swapnil,18,Male,Rural,No,89,82,2.7,55,8.3,Average
Rutu,19,Female,Urban,No,81,62,2.1,79,7.2,Average
Pooja,16,Female,Urban,No,92,84,2.3,97,7.2,Average
Rutuja,19,Female,Rural,Yes,62,81,4.2,63,6.0,Average
Komal,18,Female,Rural,Yes,93,90,4.0,64,4.2,Poor
Snehal,18,Female,Urban,Yes,92,76,2.5,48,5.7,Poor
Shubham,16,Male,Urban,No,99,90,3.0,67,6.1,Average
Sahil,19,Male,Urban,No,76,81,1.3,70,4.9,Poor
Mrunal,19,Female,Rural,No,64,68,3.2,57,6.8,Average
Priya,16,Female,Rural,Yes,100,71,2.6,62,5.9,Poor
Sanket,16,Male,Rural,Yes,64,82,0.6,60,7.2,Poor
Mrunal,16,Female,Urban,Yes,92,62,1.6,44,6.5,Poor
Anjali,18,Female,Rural,Yes,90,69,3.2,87,7.4,Average
Chaitanya,20,Male,Rural,Yes,94,73,2.7,54,6.6,Average
Rohit,20,Male,Rural,No,100,75,2.2,65,6.8,Average
Tanvi,18,Female,Urban,No,88,91,2.8,71,5.7,Poor
Gaurav,19,Male,Rural,No,64,73,1.9,72,4.6,Poor
Aishwarya,18,Female,Rural,No,91,69,3.0,83,8.4,Average
Manasi,18,Female,Urban,Yes,73,92,4.7,67,5.5,Poor
Mayuri,16,Female,Urban,No,96,64,2.6,63,6.2,Average
Snehal,18,Female,Urban,Yes,80,97,1.9,93,7.3,Poor
Bhushan,18,Male,Rural,Yes,61,67,2.3,48,7.3,Average
Kiran,17,Male,Urban,Yes,90,61,3.9,63,6.6,Average
Akash,17,Male,Rural,Yes,68,93,3.4,41,7.4,Average
Shruti,18,Female,Urban,Yes,85,97,2.1,76,4.8,Poor
Nikita,16,Female,Rural,No,97,61,4.6,82,9.1,Good
Shubham,20,Male,Urban,Yes,81,85,1.5,73,6.9,Poor
Neha,20,Female,Rural,Yes,90,99,3.6,93,9.4,Average
Rohit,20,Male,Rural,Yes,82,77,2.5,61,6.0,Average
Yash,19,Male,Urban,Yes,93,61,3.4,82,7.7,Average
Siddhi,18,Female,Rural,Yes,88,93,3.7,47,4.2,Poor
Sanjana,17,Female,Rural,No,79,72,4.3,68,7.4,Average
Omkar,17,Male,Urban,Yes,89,64,4.1,89,9.3,Good
Kiran,19,Male,Urban,Yes,92,97,2.9,93,8.8,Average
Komal,20,Female,Urban,No,66,90,1.8,80,4.0,Poor
Triveni,16,Female,Urban,Yes,71,77,3.3,95,5.8,Poor
Pooja,18,Female,Rural,No,79,76,3.6,79,7.9,Average
Snehal,19,Female,Urban,No,95,97,4.9,42,7.6,Average
Gaurav,19,Male,Urban,No,72,84,2.7,85,5.6,Poor
Mrunal,18,Female,Urban,Yes,67,65,1.0,87,9.5,Poor
Prachi,20,Female,Urban,No,75,90,5.5,95,7.1,Average
Neha,19,Female,Urban,No,91,90,3.5,70,6.7,Average
Yash,17,Male,Urban,No,74,66,2.5,46,6.4,Average
Snehal,20,Female,Rural,Yes,89,68,1.1,48,6.0,Poor
Prachi,16,Female,Urban,Yes,96,73,1.8,77,6.1,Poor
Amol,18,Male,Urban,Yes,73,62,2.4,68,8.2,Average
Siddhi,17,Female,Rural,Yes,90,79,2.6,69,6.0,Average
Komal,19,Female,Rural,No,82,67,2.8,90,6.5,Average
Tejas,18,Male,Urban,No,79,88,2.7,61,8.3,Average
Gaurav,18,Male,Rural,Yes,90,87,5.0,79,5.2,Poor
Tanvi,18,Female,Rural,No,77,92,5.3,83,4.0,Poor
Shruti,16,Female,Rural,Yes,94,83,1.9,68,8.5,Poor
Manasi,19,Female,Urban,No,75,63,2.0,69,5.9,Poor
Manasi,18,Female,Rural,Yes,86,95,3.5,94,4.9,Poor
Swapnil,19,Male,Urban,No,66,60,3.6,88,8.4,Average
Sanjana,19,Female,Urban,No,93,80,5.4,86,5.8,Poor
Chaitanya,19,Male,Rural,No,84,94,4.0,43,8.7,Good
Pooja,17,Female,Rural,No,65,91,2.5,40,7.6,Average
Manasi,20,Female,Urban,No,100,61,1.9,82,4.0,Poor
Nikita,19,Female,Rural,No,85,87,3.5,45,5.0,Poor
Kiran,18,Male,Urban,No,74,80,1.8,73,8.2,Poor
Omkar,17,Male,Urban,No,98,95,3.2,100,5.2,Poor
Vaibhav,19,Male,Urban,Yes,85,100,2.1,98,7.3,Average
Triveni,19,Female,Rural,No,73,69,4.3,59,6.8,Average
Sanket,20,Male,Rural,No,94,84,3.6,49,5.6,Poor
Anjali,16,Female,Rural,Yes,70,61,3.3,71,9.1,Average
Priya,16,Female,Rural,No,79,66,1.1,52,5.9,Poor
Priya,19,Female,Urban,No,85,89,2.8,55,5.3,Poor
Shruti,16,Female,Urban,No,61,87,1.3,95,5.9,Poor
Sayali,17,Female,Urban,No,93,63,2.5,74,7.7,Average
Akash,16,Male,Rural,Yes,63,72,3.9,79,6.3,Average
Triveni,17,Female,Urban,No,87,77,4.2,51,7.4,Average
Yash,16,Male,Rural,Yes,90,100,3.4,64,6.2,Average
Kiran,16,Male,Urban,Yes,68,82,2.0,74,10.0,Average
Sayali,19,Female,Rural,Yes,66,75,4.5,89,6.0,Average
Priya,16,Female,Urban,Yes,88,90,2.2,97,6.1,Average
Tanvi,16,Female,Urban,Yes,65,96,3.9,69,8.4,Average
Sanket,19,Male,Urban,Yes,98,77,3.9,99,4.7,Poor
Tejas,20,Male,Rural,No,70,76,1.3,96,6.7,Poor
Sanjana,19,Female,Rural,Yes,67,86,4.4,41,7.9,Average
Manasi,20,Female,Rural,Yes,82,72,3.0,65,6.5,Average
Kiran,19,Male,Rural,No,85,84,2.1,84,8.4,Average
Shruti,16,Female,Rural,No,94,88,3.0,78,5.5,Poor
Mrunal,20,Female,Rural,Yes,60,61,3.1,72,6.9,Average
Amit,17,Male,Urban,No,62,64,2.9,75,5.9,Poor
Priya,19,Female,Urban,No,77,86,2.7,46,8.7,Average
Akash,16,Male,Rural,Yes,89,64,3.2,54,8.1,Average
Mayuri,19,Female,Urban,Yes,62,63,3.8,60,5.5,Poor
Bhushan,18,Male,Urban,No,90,96,4.7,90,7.3,Average
Kiran,18,Male,Rural,No,96,60,4.0,58,4.8,Poor
Sayali,20,Female,Rural,Yes,81,74,2.6,91,8.0,Average
Gaurav,16,Male,Rural,Yes,81,88,2.5,95,6.5,Average
Nikita,17,Female,Rural,Yes,94,78,2.5,91,9.5,Average
Sayali,19,Female,Rural,Yes,62,81,1.6,42,6.9,Poor
Chaitanya,20,Male,Rural,Yes,83,89,2.9,63,5.2,Poor
Prachi,18,Female,Urban,No,60,99,3.4,83,6.2,Average
Rutu,16,Female,Rural,Yes,66,62,4.1,59,6.6,Average
Siddhi,16,Female,Rural,Yes,92,92,3.0,60,9.2,Average
Swanand,20,Male,Rural,Yes,93,77,2.4,58,6.4,Average
Shruti,17,Female,Rural,No,83,76,4.7,54,8.0,Good
Amit,16,Male,Rural,Yes,72,72,1.9,46,7.8,Poor
Aishwarya,16,Female,Rural,No,74,91,2.3,51,7.4,Average
Sagar,19,Male,Urban,Yes,97,98,2.6,50,7.1,Average
Sagar,16,Male,Urban,No,67,84,3.8,92,6.8,Average
Manasi,20,Female,Rural,No,89,77,4.2,73,4.4,Poor
Nikita,20,Female,Urban,Yes,84,71,4.9,95,8.2,Good
Prachi,17,Female,Urban,Yes,63,90,3.5,45,6.2,Average
Siddhi,17,Female,Rural,Yes,82,62,3.7,45,7.0,Average
Rutu,20,Female,Rural,No,87,76,2.2,57,7.9,Average
Nikita,16,Female,Rural,No,62,61,2.3,63,5.7,Poor
Sayali,17,Female,Rural,No,78,73,2.4,63,7.1,Average
Mayuri,16,Female,Urban,No,75,69,2.0,83,5.4,Poor
Swanand,16,Male,Urban,No,89,71,2.5,56,5.1,Poor
Swapnil,20,Male,Urban,Yes,70,80,3.0,50,5.4,Poor
Sahil,20,Male,Rural,Yes,73,60,4.5,80,6.3,Average
Rohit,18,Male,Urban,Yes,79,82,4.5,74,7.9,Average
Snehal,18,Female,Urban,Yes,96,88,3.8,49,6.2,Average
Snehal,16,Female,Urban,Yes,62,90,4.7,63,5.6,Poor
Kiran,18,Male,Rural,No,72,92,2.5,88,7.4,Average
Shruti,16,Female,Urban,Yes,95,89,3.2,50,8.1,Average
Siddhi,16,Female,Urban,No,66,95,4.2,49,7.1,Average
Tejas,16,Male,Rural,Yes,79,88,2.4,54,9.7,Average
Prachi,18,Female,Urban,No,69,77,2.4,43,10.0,Average
Kiran,18,Male,Rural,Yes,70,73,4.8,61,8.1,Good
Pooja,17,Female,Urban,No,80,100,2.2,68,7.0,Average
Chaitanya,18,Male,Urban,Yes,96,88,3.1,66,9.3,Average
Amol,17,Male,Urban,Yes,85,98,1.6,94,7.2,Poor
Komal,19,Female,Rural,No,79,77,1.6,96,6.7,Poor
Gaurav,19,Male,Urban,Yes,73,69,2.5,70,7.5,Average
Tejas,18,Male,Rural,No,75,94,2.0,43,7.4,Average
Pooja,18,Female,Rural,No,90,60,3.9,93,5.3,Poor
Rutuja,18,Female,Urban,No,97,78,2.1,54,9.0,Average
Swanand,17,Male,Urban,No,69,86,3.6,80,7.5,Average
Bhushan,20,Male,Urban,No,94,88,0.5,62,9.2,Poor
Pooja,16,Female,Urban,Yes,66,62,2.7,70,5.1,Poor
Sanjana,18,Female,Rural,No,66,87,2.2,61,6.0,Average
Rutu,17,Female,Urban,No,76,65,4.3,52,6.1,Average
Kiran,20,Male,Rural,Yes,71,65,2.9,100,8.2,Average
Shubham,16,Male,Rural,Yes,63,90,4.4,49,6.1,Average
Mayuri,16,Female,Urban,Yes,79,75,4.3,82,8.2,Good
Manasi,19,Female,Rural,No,77,68,1.9,56,7.0,Poor
Kiran,18,Male,Rural,Yes,89,79,3.0,45,4.0,Poor
Neha,20,Female,Urban,Yes,70,91,1.2,62,7.6,Poor
Komal,18,Female,Rural,Yes,91,96,3.1,71,6.8,Average
Shruti,19,Female,Urban,Yes,97,60,4.1,49,5.9,Poor
Vaibhav,17,Male,Rural,No,63,79,3.2,44,7.4,Average
Komal,19,Female,Rural,No,95,61,2.7,74,6.6,Average
Mayuri,17,Female,Rural,No,93,79,3.5,98,8.8,Average
Swanand,20,Male,Urban,No,78,97,5.6,55,5.8,Poor
Sayali,16,Female,Rural,No,84,80,2.9,44,8.0,Average
Anjali,18,Female,Urban,No,64,76,2.0,93,8.4,Average
Shubham,19,Male,Urban,Yes,72,83,1.9,99,6.4,Poor
Tejas,17,Male,Urban,Yes,73,99,3.1,79,9.0,Average
Priya,19,Female,Urban,Yes,84,73,1.0,59,5.9,Poor
Kiran,19,Male,Urban,Yes,60,86,2.1,58,6.8,Average
Aishwarya,17,Female,Rural,No,80,77,3.2,67,7.9,Average
Siddhi,17,Female,Rural,Yes,99,60,3.1,60,9.6,Average
Siddhi,16,Female,Urban,Yes,98,87,3.3,59,4.3,Poor
Siddhi,16,Female,Urban,Yes,67,81,3.9,99,6.4,Average
Amol,16,Male,Rural,Yes,71,90,4.5,83,7.2,Average
Tejas,16,Male,Urban,Yes,83,68,1.9,46,8.6,Poor
Neha,18,Female,Rural,Yes,92,85,2.0,99,10.0,Average
Swapnil,20,Male,Urban,Yes,65,77,3.5,71,6.7,Average
Sahil,17,Male,Rural,Yes,93,75,3.9,41,8.4,Average
Omkar,20,Male,Rural,Yes,99,79,4.0,65,4.0,Poor
Shruti,18,Female,Urban,Yes,71,60,3.0,60,6.9,Average
Vaibhav,17,Male,Rural,No,84,80,4.0,84,6.6,Average
Prathamesh,20,Male,Urban,No,79,63,2.3,98,8.1,Average
Snehal,19,Female,Rural,Yes,63,65,2.0,52,7.7,Average
Amit,20,Male,Urban,Yes,69,73,2.8,87,6.3,Average
Prathamesh,18,Male,Rural,No,64,76,4.3,45,7.0,Average
Triveni,16,Female,Urban,Yes,88,74,4.0,48,8.2,Good
Chaitanya,18,Male,Rural,No,84,85,2.7,79,7.5,Average
Akash,20,Male,Rural,No,71,94,3.3,45,8.1,Average
Mayuri,20,Female,Urban,No,99,97,2.3,46,6.4,Average
Amol,18,Male,Rural,No,88,78,1.6,91,5.1,Poor
Komal,20,Female,Rural,Yes,76,94,3.1,74,6.9,Average
Prathamesh,19,Male,Urban,Yes,64,78,2.4,70,5.8,Poor
Prachi,17,Female,Rural,Yes,98,77,3.5,91,6.6,Average
Mrunal,16,Female,Rural,No,75,97,0.5,81,7.9,Poor
Sagar,17,Male,Rural,No,100,72,5.0,81,7.3,Average
Nikita,16,Female,Rural,Yes,65,85,2.2,98,6.0,Average
Omkar,19,Male,Rural,No,94,65,3.4,64,6.4,Average
Sagar,20,Male,Urban,No,71,75,3.1,93,5.9,Poor
Omkar,20,Male,Urban,Yes,79,81,2.5,54,5.9,Poor
Swapnil,19,Male,Rural,No,82,91,3.1,61,8.5,Average
Manasi,18,Female,Urban,No,91,64,1.7,84,4.8,Poor
Akash,16,Male,Urban,Yes,80,75,2.0,55,7.4,Average
Sanket,20,Male,Urban,Yes,77,79,2.2,71,9.4,Average
Manasi,17,Female,Urban,Yes,63,61,0.9,51,5.7,Poor
Sanket,18,Male,Urban,Yes,90,85,5.2,53,7.5,Average
Anjali,17,Female,Rural,No,100,63,1.8,95,5.9,Poor
Kiran,19,Male,Urban,Yes,70,86,0.6,94,6.5,Poor
Kiran,17,Male,Rural,Yes,61,93,3.2,66,5.2,Poor
Saurabh,19,Male,Rural,Yes,88,91,1.4,57,8.3,Poor
Swanand,16,Male,Rural,Yes,67,67,3.3,97,7.5,Average
Saurabh,18,Male,Urban,No,99,91,4.3,77,6.8,Average
Sanjana,17,Female,Urban,No,69,100,4.5,96,7.1,Average
Yash,16,Male,Rural,No,100,83,1.8,90,6.0,Poor
Amol,16,Male,Rural,Yes,84,78,1.7,57,5.0,Poor
Chaitanya,16,Male,Urban,Yes,86,99,1.3,76,4.3,Poor
Prachi,17,Female,Urban,Yes,76,82,3.2,73,5.7,Poor
Yash,19,Male,Urban,Yes,63,99,3.7,45,8.1,Average
Swanand,18,Male,Rural,No,72,61,5.0,62,8.5,Good
Mrunal,19,Female,Rural,No,78,87,3.0,73,7.7,Average
Sagar,16,Male,Rural,Yes,75,82,1.3,78,7.4,Poor
Prathamesh,16,Male,Rural,No,69,60,3.0,59,6.6,Average
Shruti,20,Female,Rural,Yes,64,82,3.2,48,7.8,Average
Mrunal,19,Female,Urban,Yes,85,96,2.6,74,6.7,Average
Manasi,20,Female,Rural,Yes,65,98,3.5,48,4.3,Poor
Aishwarya,20,Female,Rural,Yes,76,61,3.2,81,7.8,Average
Yash,16,Male,Urban,No,76,95,2.4,55,10.0,Average
Amit,16,Male,Rural,Yes,96,79,2.0,64,6.1,Average
Pooja,19,Female,Rural,No,73,69,2.6,88,7.4,Average
Sanket,16,Male,Urban,No,80,61,2.0,48,8.5,Average
Amol,20,Male,Rural,Yes,94,81,3.9,88,4.2,Poor
Mayuri,19,Female,Rural,No,91,80,4.7,66,8.5,Good
Shruti,18,Female,Rural,Yes,63,78,2.1,57,9.6,Average
Sanket,16,Male,Rural,No,76,85,4.4,76,8.3,Good
Pooja,18,Female,Rural,Yes,81,99,0.9,44,6.4,Poor
Tanvi,16,Female,Rural,Yes,92,95,2.7,51,5.6,Poor
Saurabh,19,Male,Rural,No,79,98,3.5,42,7.4,Average
Priya,16,Female,Rural,Yes,74,68,3.5,47,5.4,Poor
Yash,18,Male,Urban,Yes,80,70,4.0,68,10.0,Good
Tanvi,19,Female,Urban,No,87,64,2.9,79,8.0,Average
Pooja,17,Female,Urban,Yes,91,95,3.7,89,6.9,Average
Anjali,20,Female,Urban,Yes,85,76,2.0,50,8.4,Average
Triveni,19,Female,Rural,Yes,86,96,3.2,68,6.9,Average
Komal,18,Female,Urban,No,81,92,2.7,69,8.3,Average
Akash,18,Male,Urban,No,93,98,1.0,70,8.2,Poor
Saurabh,19,Male,Rural,No,63,99,1.5,58,6.0,Poor
Shubham,16,Male,Urban,Yes,74,96,3.0,67,6.8,Average
Omkar,20,Male,Urban,No,91,98,3.1,62,5.6,Poor
Siddhi,18,Female,Urban,No,71,65,2.7,97,6.5,Average
Mayuri,17,Female,Urban,No,64,79,3.0,50,8.1,Average
Tejas,19,Male,Urban,No,93,70,4.4,59,9.0,Good
